team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
COL,2025,COL,COL,Team Level,all,48,0.58,0.56,0.56,175327.0,1798.25,180.54,122.86,440.57,59.89,972.01,692.13,170.53,182.92,172.84,1676.0,792.0,940.0,3408.0,190.0,186.0,29.0,337.0,2.0,942.0,811.0,1486.0,2278.0,153.0,323.0,1494.0,809.0,224.0,762.0,1836.0,438.0,194.0,56.73,55.14,68.67,84.0,51.0,55.0,3493.17,2468.0,2514.24,341.0,27.36,39.51,39.51,168.39,170.58,164.09,1448.59,128.53,100.42,354.67,48.47,778.46,558.45,120.54,126.63,118.76,1287.0,682.0,739.0,2708.0,109.0,171.0,13.0,285.0,2.0,700.0,702.0,1178.0,1860.0,181.0,385.0,1426.0,967.0,214.0,772.0,1491.0,336.0,142.0,41.21,42.31,45.01,45.0,34.0,30.0,2642.31,1969.0,1933.11,391.0,22.35,32.92,33.01,117.88,116.33,112.27
COL,2025,COL,COL,Team Level,5on5,48,0.57,0.56,0.56,141018.0,1410.34,121.12,92.42,363.64,47.44,757.54,553.85,116.37,123.5,118.69,1310.0,626.0,801.0,2737.0,139.0,154.0,22.0,262.0,1.0,744.0,636.0,1171.0,1797.0,140.0,296.0,1143.0,747.0,187.0,645.0,1482.0,326.0,128.0,45.53,41.85,33.73,74.0,40.0,25.0,2822.16,1936.0,1982.24,303.0,19.33,31.2,31.2,109.24,111.43,109.06,1138.8,89.58,73.44,292.44,38.07,604.55,449.92,85.65,87.67,83.87,993.0,555.0,607.0,2155.0,72.0,138.0,11.0,244.0,2.0,536.0,556.0,921.0,1476.0,165.0,350.0,1119.0,908.0,174.0,680.0,1203.0,258.0,87.0,32.35,33.1,24.13,33.0,28.0,11.0,2089.31,1548.0,1512.11,352.0,15.27,26.2,26.29,78.56,77.02,75.69
COL,2025,COL,COL,Team Level,4on5,48,0.12,0.14,0.16,13513.0,37.04,3.16,1.79,6.13,1.31,12.09,26.53,3.09,3.16,3.09,40.0,11.0,7.0,58.0,1.0,2.0,0.0,2.0,0.0,13.0,33.0,39.0,50.0,6.0,13.0,103.0,36.0,17.0,28.0,38.0,9.0,4.0,0.93,1.18,1.04,0.0,0.0,1.0,58.0,51.0,51.0,23.0,0.43,0.41,0.41,3.17,3.17,3.13,200.5,23.8,19.49,43.08,6.79,116.7,60.14,21.79,23.8,21.79,186.0,84.0,85.0,355.0,18.0,29.0,2.0,36.0,0.0,108.0,79.0,168.0,252.0,7.0,17.0,134.0,5.0,8.0,49.0,187.0,46.0,37.0,5.01,5.34,13.45,3.0,4.0,11.0,355.0,270.0,270.0,6.0,5.05,6.08,6.08,22.77,22.77,21.92
COL,2025,COL,COL,Team Level,5on4,48,0.9,0.9,0.89,15815.0,264.99,30.28,23.1,57.09,8.41,160.17,83.95,26.99,30.28,26.99,250.0,113.0,99.0,462.0,24.0,25.0,5.0,61.0,0.0,142.0,111.0,226.0,339.0,4.0,8.0,178.0,8.0,10.0,57.0,257.0,81.0,25.0,7.73,9.28,13.27,6.0,8.0,10.0,462.0,363.0,363.0,4.0,5.96,6.26,6.26,29.97,29.97,27.56,34.19,3.21,1.84,5.48,1.13,11.35,23.0,3.18,3.21,3.18,40.0,6.0,6.0,52.0,6.0,0.0,0.0,2.0,0.0,4.0,34.0,34.0,40.0,5.0,10.0,108.0,42.0,21.0,33.0,34.0,7.0,5.0,0.92,0.95,1.34,2.0,2.0,2.0,52.0,46.0,46.0,29.0,0.42,0.0,0.0,3.63,3.63,3.6
SEA,2025,SEA,SEA,Team Level,other,49,0.51,0.5,0.52,6222.0,103.78,23.44,7.83,18.66,3.68,55.89,34.5,22.81,23.44,22.81,101.0,43.0,39.0,183.0,25.0,9.0,3.0,22.0,0.0,47.0,41.0,76.0,119.0,3.0,6.0,80.0,11.0,12.0,20.0,69.0,48.0,27.0,2.71,5.81,14.93,3.0,7.0,15.0,183.0,144.0,144.0,8.0,2.3,1.52,1.52,24.21,24.21,23.61,96.27,22.24,6.97,17.5,3.49,49.87,33.93,21.04,22.24,21.04,76.0,58.0,46.0,180.0,20.0,13.0,2.0,11.0,0.0,53.0,37.0,56.0,114.0,5.0,10.0,70.0,12.0,12.0,23.0,63.0,36.0,35.0,2.64,4.32,15.29,2.0,3.0,15.0,180.0,134.0,134.0,9.0,1.99,2.65,2.65,21.58,21.58,20.67
SEA,2025,SEA,SEA,Team Level,all,49,0.47,0.46,0.46,179592.0,1413.49,139.96,99.38,342.23,48.15,769.54,537.74,133.8,139.69,133.57,1252.0,685.0,721.0,2658.0,136.0,138.0,26.0,294.0,2.0,669.0,698.0,1116.0,1801.0,151.0,325.0,1287.0,915.0,230.0,770.0,1455.0,338.0,144.0,44.19,40.91,54.87,52.0,35.0,49.0,2644.14,1937.0,1929.44,348.0,22.41,33.16,33.21,129.17,129.05,126.45,1638.39,155.86,114.24,400.09,56.19,894.84,640.76,148.7,156.14,148.97,1440.0,822.0,882.0,3144.0,144.0,190.0,14.0,318.0,3.0,834.0,773.0,1296.0,2118.0,155.0,331.0,1437.0,999.0,241.0,770.0,1710.0,366.0,186.0,48.53,44.62,62.71,46.0,46.0,52.0,3156.79,2262.0,2271.18,335.0,25.4,35.15,35.16,146.1,146.33,142.29
SEA,2025,SEA,SEA,Team Level,5on5,49,0.45,0.45,0.46,148698.0,1088.82,86.12,71.21,276.8,36.74,592.65,433.48,82.49,85.85,82.27,954.0,543.0,599.0,2096.0,83.0,97.0,15.0,230.0,2.0,518.0,567.0,871.0,1414.0,134.0,288.0,997.0,865.0,198.0,695.0,1182.0,237.0,78.0,35.1,28.63,22.38,40.0,25.0,18.0,2082.14,1497.0,1489.44,323.0,14.8,20.62,20.83,80.08,79.97,78.69,1290.68,104.0,86.37,330.28,44.55,705.53,519.27,99.91,104.28,100.19,1144.0,646.0,735.0,2525.0,84.0,151.0,8.0,265.0,3.0,656.0,631.0,1060.0,1706.0,134.0,288.0,1111.0,948.0,197.0,697.0,1407.0,273.0,110.0,40.07,33.59,30.34,40.0,28.0,16.0,2537.79,1790.0,1799.18,307.0,17.97,28.23,28.24,93.73,93.95,92.29
SEA,2025,SEA,SEA,Team Level,4on5,49,0.03,0.05,0.05,12101.0,10.93,0.94,0.58,1.69,0.34,3.81,7.65,0.85,0.94,0.85,14.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,14.0,15.0,2.0,4.0,81.0,31.0,10.0,20.0,11.0,3.0,1.0,0.33,0.4,0.21,0.0,0.0,0.0,19.0,15.0,15.0,17.0,0.13,0.0,0.0,1.07,1.07,0.97,218.2,26.56,19.45,47.66,7.17,129.86,65.29,24.78,26.56,24.78,188.0,108.0,98.0,394.0,34.0,24.0,3.0,40.0,0.0,115.0,83.0,154.0,262.0,8.0,16.0,144.0,5.0,8.0,28.0,209.0,51.0,36.0,5.02,5.82,15.73,4.0,12.0,18.0,394.0,296.0,296.0,0.0,5.1,4.03,4.03,27.63,27.63,26.19
SEA,2025,SEA,SEA,Team Level,5on4,49,0.91,0.89,0.87,12571.0,209.95,29.47,19.76,45.09,7.39,117.2,62.11,27.65,29.47,27.65,183.0,98.0,79.0,360.0,28.0,32.0,8.0,42.0,0.0,101.0,78.0,155.0,253.0,12.0,27.0,129.0,8.0,10.0,35.0,193.0,50.0,38.0,6.04,6.07,17.36,9.0,3.0,16.0,360.0,281.0,281.0,0.0,5.19,11.03,10.86,23.79,23.79,23.18,33.24,3.06,1.45,4.66,0.97,9.59,22.28,2.97,3.06,2.97,32.0,10.0,3.0,45.0,6.0,2.0,1.0,2.0,0.0,10.0,22.0,26.0,36.0,8.0,17.0,112.0,34.0,24.0,22.0,31.0,6.0,5.0,0.81,0.9,1.35,0.0,3.0,3.0,45.0,42.0,42.0,19.0,0.34,0.24,0.24,3.16,3.16,3.13
LAK,2025,LAK,LAK,Team Level,other,49,0.54,0.48,0.44,6549.0,96.3,25.16,7.6,15.94,3.32,51.65,27.34,22.4,25.16,22.4,78.0,53.0,62.0,193.0,20.0,8.0,4.0,8.0,2.0,59.0,34.0,58.0,111.0,5.0,10.0,90.0,21.0,11.0,33.0,62.0,31.0,38.0,2.53,3.8,18.83,3.0,2.0,15.0,193.0,131.0,131.0,8.0,2.2,2.97,2.97,24.39,24.39,21.82,119.44,21.27,9.37,23.35,4.11,66.53,39.37,19.24,21.27,19.24,112.0,52.0,42.0,206.0,21.0,4.0,0.0,25.0,0.0,67.0,47.0,91.0,143.0,6.0,12.0,107.0,13.0,15.0,21.0,83.0,56.0,25.0,3.41,6.78,11.07,3.0,9.0,9.0,206.0,164.0,164.0,3.0,2.86,0.86,0.86,23.26,23.26,20.99
LAK,2025,LAK,LAK,Team Level,all,49,0.51,0.53,0.51,180374.0,1555.24,148.18,108.92,377.96,52.48,835.7,607.76,139.8,147.71,139.38,1364.0,767.0,913.0,3044.0,126.0,158.0,13.0,288.0,5.0,778.0,776.0,1238.0,2005.0,171.0,371.0,1364.0,870.0,228.0,811.0,1594.0,382.0,155.0,45.98,46.32,55.88,42.0,49.0,35.0,3026.31,2131.0,2120.93,355.0,24.49,31.97,31.97,140.69,140.4,135.41,1476.96,143.26,103.16,354.63,50.36,783.63,573.96,134.51,143.92,135.16,1327.0,682.0,736.0,2745.0,133.0,160.0,11.0,285.0,0.0,708.0,723.0,1194.0,1876.0,161.0,354.0,1426.0,994.0,230.0,720.0,1455.0,420.0,134.0,43.02,51.11,49.13,47.0,49.0,37.0,2757.54,2009.0,2022.06,312.0,23.69,30.06,30.06,136.89,137.6,132.31
LAK,2025,LAK,LAK,Team Level,5on5,49,0.52,0.53,0.52,145911.0,1223.51,95.55,80.69,311.49,41.04,656.05,492.18,92.41,95.07,91.99,1060.0,617.0,761.0,2438.0,82.0,117.0,7.0,240.0,3.0,610.0,625.0,978.0,1595.0,145.0,317.0,1034.0,806.0,187.0,699.0,1303.0,294.0,80.0,37.53,35.8,22.21,34.0,40.0,8.0,2420.31,1677.0,1666.93,323.0,16.82,22.57,22.57,89.78,89.49,88.16,1109.65,87.75,72.73,279.51,37.53,593.75,448.73,85.1,88.41,85.75,983.0,537.0,631.0,2151.0,77.0,118.0,8.0,211.0,0.0,546.0,568.0,906.0,1443.0,142.0,312.0,1062.0,934.0,179.0,612.0,1163.0,289.0,68.0,33.79,35.56,18.4,36.0,31.0,10.0,2163.54,1520.0,1533.06,277.0,15.13,21.77,21.8,81.08,81.79,80.78
LAK,2025,LAK,LAK,Team Level,4on5,49,0.12,0.15,0.16,14227.0,38.41,4.08,2.22,5.53,1.26,13.43,26.48,3.94,4.08,3.94,45.0,8.0,4.0,57.0,6.0,3.0,1.0,7.0,0.0,5.0,32.0,39.0,47.0,7.0,16.0,113.0,29.0,19.0,21.0,36.0,10.0,7.0,1.09,1.24,1.75,2.0,2.0,2.0,57.0,53.0,53.0,20.0,0.51,0.78,0.78,3.81,3.81,3.73,207.42,30.58,19.14,45.81,7.47,110.64,57.37,26.55,30.58,26.55,196.0,75.0,58.0,329.0,31.0,33.0,2.0,43.0,0.0,89.0,75.0,165.0,240.0,7.0,16.0,151.0,13.0,12.0,50.0,171.0,61.0,39.0,4.47,7.1,19.01,6.0,7.0,18.0,329.0,271.0,271.0,2.0,5.27,7.04,7.0,28.84,28.84,26.84
LAK,2025,LAK,LAK,Team Level,5on4,49,0.86,0.86,0.83,13687.0,197.02,23.39,18.41,45.0,6.86,114.58,61.76,21.04,23.39,21.04,181.0,89.0,86.0,356.0,18.0,30.0,1.0,33.0,0.0,104.0,85.0,163.0,252.0,14.0,28.0,127.0,14.0,11.0,58.0,193.0,47.0,30.0,4.83,5.47,13.09,3.0,5.0,10.0,356.0,270.0,270.0,4.0,4.96,5.65,5.65,22.7,22.7,21.68,40.45,3.67,1.93,5.96,1.25,12.71,28.49,3.63,3.67,3.63,36.0,18.0,5.0,59.0,4.0,5.0,1.0,6.0,0.0,6.0,33.0,32.0,50.0,6.0,14.0,106.0,34.0,24.0,37.0,38.0,14.0,2.0,1.35,1.67,0.66,2.0,2.0,0.0,59.0,54.0,54.0,30.0,0.44,0.4,0.4,3.71,3.71,3.7
NYI,2025,NYI,NYI,Team Level,other,50,0.52,0.54,0.55,8616.0,139.16,28.09,9.79,26.19,4.86,70.87,48.21,26.04,28.09,26.04,128.0,60.0,57.0,245.0,23.0,19.0,1.0,18.0,1.0,63.0,64.0,105.0,165.0,4.0,8.0,111.0,17.0,19.0,29.0,102.0,45.0,41.0,4.02,5.63,18.44,6.0,7.0,10.0,245.0,188.0,188.0,14.0,2.74,5.31,5.31,25.52,25.52,24.48,114.19,26.07,8.55,19.65,4.01,61.92,35.79,24.35,26.07,24.35,96.0,60.0,53.0,209.0,24.0,12.0,3.0,15.0,2.0,61.0,42.0,72.0,132.0,6.0,12.0,83.0,22.0,16.0,32.0,79.0,41.0,36.0,2.99,5.21,17.87,5.0,6.0,13.0,209.0,156.0,156.0,17.0,2.47,3.99,3.99,24.56,24.56,23.18
NYI,2025,NYI,NYI,Team Level,all,50,0.47,0.49,0.49,183430.0,1559.11,153.26,109.26,376.92,53.86,841.53,600.17,145.4,153.22,145.37,1391.0,744.0,755.0,2890.0,142.0,184.0,16.0,305.0,2.0,752.0,750.0,1249.0,1993.0,155.0,328.0,1405.0,911.0,224.0,742.0,1568.0,403.0,164.0,46.75,49.7,56.82,62.0,44.0,36.0,2887.45,2135.0,2129.97,370.0,24.49,38.36,38.65,139.11,138.98,135.27,1629.73,169.84,118.72,386.24,54.68,858.18,611.34,160.03,170.21,160.41,1415.0,784.0,835.0,3034.0,136.0,206.0,12.0,258.0,6.0,808.0,785.0,1279.0,2063.0,167.0,359.0,1343.0,942.0,220.0,775.0,1541.0,452.0,206.0,46.72,56.32,66.8,46.0,56.0,34.0,3040.99,2199.0,2205.47,347.0,26.77,41.63,41.63,154.99,155.29,150.31
NYI,2025,NYI,NYI,Team Level,5on5,50,0.47,0.48,0.49,147721.0,1161.16,96.26,75.37,297.03,39.67,627.33,460.35,93.13,96.22,93.11,1027.0,569.0,591.0,2187.0,92.0,132.0,13.0,242.0,1.0,564.0,565.0,935.0,1504.0,136.0,291.0,1034.0,880.0,181.0,640.0,1223.0,286.0,87.0,35.45,35.52,25.29,48.0,31.0,13.0,2184.45,1596.0,1590.97,332.0,15.64,25.68,25.97,85.93,85.8,84.52,1242.35,110.45,84.49,309.58,41.71,657.84,484.92,105.35,110.82,105.73,1082.0,607.0,691.0,2380.0,87.0,148.0,5.0,212.0,3.0,614.0,625.0,995.0,1602.0,144.0,310.0,1052.0,876.0,181.0,672.0,1237.0,334.0,118.0,37.81,41.48,31.16,39.0,41.0,7.0,2386.99,1689.0,1695.47,301.0,17.63,28.0,28.08,99.99,100.29,97.95
NYI,2025,NYI,NYI,Team Level,4on5,50,0.1,0.12,0.14,13003.0,36.0,3.32,2.04,6.02,1.38,12.45,24.78,3.3,3.32,3.3,39.0,11.0,3.0,53.0,5.0,2.0,0.0,4.0,0.0,11.0,28.0,34.0,45.0,3.0,6.0,118.0,11.0,17.0,24.0,37.0,10.0,3.0,1.22,1.3,0.81,2.0,1.0,2.0,53.0,50.0,50.0,22.0,0.46,0.25,0.25,3.54,3.54,3.52,235.76,29.39,23.92,51.66,7.93,127.95,66.16,26.44,29.39,26.44,204.0,103.0,84.0,391.0,20.0,42.0,3.0,31.0,1.0,120.0,93.0,184.0,287.0,13.0,26.0,101.0,16.0,6.0,42.0,199.0,61.0,47.0,5.3,7.57,16.52,2.0,5.0,13.0,391.0,307.0,307.0,3.0,6.26,8.91,8.82,26.83,26.83,25.59
NYI,2025,NYI,NYI,Team Level,5on4,50,0.87,0.88,0.86,14090.0,222.79,25.59,22.05,47.69,7.95,130.88,66.84,22.93,25.59,22.93,197.0,104.0,104.0,405.0,22.0,31.0,2.0,41.0,0.0,114.0,93.0,175.0,279.0,12.0,23.0,142.0,3.0,7.0,49.0,206.0,62.0,33.0,6.07,7.24,12.29,6.0,5.0,11.0,405.0,301.0,301.0,2.0,5.65,7.13,7.13,24.12,24.12,22.77,37.43,3.93,1.76,5.34,1.04,10.46,24.46,3.88,3.93,3.88,33.0,14.0,7.0,54.0,5.0,4.0,1.0,0.0,0.0,13.0,25.0,28.0,42.0,4.0,11.0,107.0,28.0,17.0,29.0,26.0,16.0,5.0,0.63,2.07,1.24,0.0,4.0,1.0,54.0,47.0,47.0,26.0,0.41,0.73,0.73,3.61,3.61,3.6
FLA,2025,FLA,FLA,Team Level,other,48,0.37,0.5,0.49,7431.0,97.11,17.71,7.11,19.05,3.49,52.71,33.93,16.57,17.71,16.57,86.0,48.0,46.0,180.0,14.0,13.0,2.0,18.0,0.0,48.0,41.0,72.0,120.0,10.0,20.0,86.0,25.0,9.0,17.0,69.0,41.0,24.0,2.99,5.13,9.59,1.0,5.0,8.0,180.0,134.0,134.0,8.0,1.95,3.45,3.45,16.21,16.21,15.59,103.16,29.72,6.94,17.42,3.49,52.2,32.22,27.73,29.72,27.73,96.0,46.0,36.0,178.0,28.0,7.0,4.0,17.0,1.0,49.0,40.0,68.0,114.0,4.0,8.0,91.0,20.0,15.0,25.0,68.0,32.0,42.0,2.33,3.78,23.61,3.0,4.0,21.0,178.0,142.0,142.0,16.0,2.07,3.6,3.6,28.2,28.2,27.34
FLA,2025,FLA,FLA,Team Level,all,48,0.51,0.53,0.52,174443.0,1590.22,155.91,111.49,384.01,53.84,848.7,604.04,147.38,155.47,146.97,1396.0,762.0,831.0,2989.0,144.0,183.0,23.0,318.0,3.0,766.0,744.0,1252.0,2014.0,217.0,476.0,1327.0,1216.0,209.0,683.0,1576.0,414.0,168.0,49.6,51.29,55.03,50.0,55.0,39.0,2973.13,2158.0,2150.89,337.0,25.09,34.03,34.09,146.91,146.47,141.79,1454.08,152.22,98.14,353.6,49.84,766.95,561.26,144.18,153.32,145.21,1262.0,720.0,672.0,2654.0,159.0,161.0,23.0,257.0,5.0,667.0,733.0,1103.0,1823.0,229.0,505.0,1488.0,995.0,242.0,720.0,1438.0,371.0,173.0,41.25,45.54,65.42,51.0,58.0,50.0,2677.11,1982.0,1996.35,342.0,22.15,34.83,34.83,139.54,140.52,137.09
FLA,2025,FLA,FLA,Team Level,5on5,48,0.51,0.52,0.51,135788.0,1171.46,96.67,76.57,300.09,39.58,622.95,456.16,93.02,96.22,92.6,1028.0,564.0,626.0,2218.0,94.0,130.0,18.0,240.0,3.0,561.0,564.0,934.0,1498.0,187.0,409.0,984.0,1134.0,163.0,576.0,1225.0,277.0,90.0,37.27,34.44,24.95,41.0,35.0,18.0,2202.13,1592.0,1584.89,295.0,15.95,23.39,23.44,89.18,88.73,87.25,1119.25,92.72,72.46,286.25,38.11,592.08,445.37,89.01,93.82,90.03,963.0,564.0,539.0,2066.0,105.0,128.0,18.0,204.0,4.0,523.0,563.0,858.0,1422.0,203.0,447.0,1090.0,926.0,196.0,609.0,1161.0,273.0,93.0,33.09,34.26,25.38,44.0,46.0,15.0,2089.11,1527.0,1541.35,297.0,15.11,25.46,25.46,82.38,83.36,81.81
FLA,2025,FLA,FLA,Team Level,4on5,48,0.16,0.17,0.19,14622.0,49.18,5.15,2.38,6.98,1.58,14.94,32.96,5.05,5.15,5.05,47.0,17.0,10.0,74.0,4.0,6.0,0.0,5.0,0.0,8.0,41.0,43.0,60.0,4.0,13.0,108.0,37.0,19.0,36.0,46.0,9.0,9.0,1.77,1.03,2.35,2.0,2.0,0.0,74.0,64.0,64.0,28.0,0.54,1.17,1.17,4.51,4.51,4.48,197.0,26.88,16.89,44.57,7.02,110.84,58.8,24.6,26.88,24.6,163.0,102.0,89.0,354.0,24.0,24.0,1.0,33.0,0.0,89.0,95.0,139.0,241.0,15.0,36.0,149.0,21.0,7.0,52.0,172.0,59.0,34.0,4.67,6.68,15.53,3.0,7.0,14.0,354.0,265.0,265.0,0.0,4.53,5.51,5.51,25.9,25.9,24.89
FLA,2025,FLA,FLA,Team Level,5on4,48,0.93,0.9,0.88,16602.0,272.47,36.39,25.43,57.88,9.2,158.1,81.0,32.74,36.39,32.74,235.0,133.0,149.0,517.0,32.0,34.0,3.0,55.0,0.0,149.0,98.0,203.0,336.0,16.0,34.0,149.0,20.0,18.0,54.0,236.0,87.0,45.0,7.56,10.69,18.14,6.0,13.0,13.0,517.0,368.0,368.0,6.0,6.64,6.03,6.03,37.02,37.02,34.48,34.65,2.89,1.86,5.36,1.21,11.82,24.87,2.85,2.89,2.85,40.0,8.0,8.0,56.0,2.0,2.0,0.0,3.0,0.0,6.0,35.0,38.0,46.0,7.0,14.0,158.0,28.0,24.0,34.0,37.0,7.0,4.0,1.15,0.83,0.91,1.0,1.0,0.0,56.0,48.0,48.0,29.0,0.43,0.26,0.26,3.06,3.06,3.04
